time,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),action
14.25,4.897169026989025,40.05667439151432,4.328114975794966,559.8296852800479,11.0,25.592012791194172,22.0
19.5,1.179753615869234,91.52033801671166,3.7994589803656695,0.8270380079336562,1.1,20.201174485586023,17.0
10.25,5.710513575951654,58.3988783462324,9.203641029152958,762.8359399558053,11.0,25.93143163235912,22.0
8.0,18.95541495066985,99.84182670129732,1.2028582430296348,0.1951193412954156,0.0,22.464347527572663,22.0
10.5,-7.580318481641932,79.86160977774225,6.075990958507297,35.81733613104502,11.0,21.225668150364505,15.0
9.25,-12.039337038832764,73.00793556595302,4.746105666897855,559.8960711966929,11.0,19.921861761356404,22.0
19.0,-2.6266235777948963,86.68277441971141,5.835644212318184,0.0839300844249558,5.5,21.210579148801987,19.0
7.75,8.303829225750535,57.82633837602357,4.173415896757541,20.277275720527165,0.0,20.883312982304705,22.0
19.5,4.398380996927752,40.757445275505454,2.8375654883924137,0.0758952490753279,0.0,21.217208487612996,15.0
17.5,0.2885022030992306,51.92497287290731,5.701327296407905,81.94142061784609,11.0,23.15723021271021,15.0
9.0,18.309995807480856,89.89753369176042,3.651594144205833,0.3284897589401305,11.0,22.18022670297333,15.0
10.5,4.118116505052605,54.22964558710476,3.442824479183947,602.5967991515947,11.0,19.11268956558804,22.0
13.0,1.0642956884335382,86.34359079427139,5.379148363343134,0.0,0.0,20.962288373274944,15.0
8.5,3.021052845471884,51.17213085969415,5.452781821658959,52.95130384335812,11.0,21.12586332033557,15.0
8.25,14.837144764805448,91.07886266803602,4.35458280881229,0.1169778861111954,11.0,21.21298055970152,15.0
8.0,9.772017611818477,62.72265672589111,5.83170473196403,0.0,0.0,21.15988958341684,22.0
20.0,0.83396957552872,42.74396781547094,3.176354972819883,0.2020420200807624,1.1,22.29340930498411,19.0
8.0,10.42306161260632,89.03156201078876,4.075803077301122,0.0,0.0,21.083946496866822,22.0
8.75,13.537317995904134,63.96188325954128,6.879937963351536,0.1073919757405804,11.0,21.179014355627395,15.0
8.75,8.681664671122618,61.467926687222366,8.058899405816396,286.78652008110924,11.0,20.182891777460625,16.0
9.75,16.515224389431808,69.16705475921685,6.913606606648285,0.0,11.0,23.17299652877768,15.0
10.5,22.393373291367283,59.22227919367322,3.083835224796439,628.458625124341,0.0,20.004221547779277,15.0
20.5,13.440348841720883,61.38182880271123,3.950966577951365,0.2800721995376665,0.0,19.882650693958176,22.0
8.75,10.813259908028645,92.5128096513178,5.256672815876014,0.2138598395985884,0.0,21.405471273239726,16.0
20.25,11.75587336024408,79.43118635149176,3.924744569778501,0.3180624149206938,0.0,21.061444916261447,16.0
15.5,-4.797992671974066,66.52546307292293,5.244860652024414,0.0,11.0,20.863398326981237,16.0
16.0,1.910086088702628,48.107399677938616,4.124358726566863,40.01903437901822,11.0,22.481714442669716,15.0
9.0,6.298052846047434,76.53934830296137,5.26596935515392,85.16833663857093,0.0,20.14120104319811,15.0
16.25,-0.4793472461873716,55.09108879579362,8.29753317446273,20.58387897373392,11.0,21.154465647025635,17.0
13.75,5.777012741684621,81.34075681163179,2.709022668221968,0.1318926944716641,8.8,22.032104404252436,15.0
20.75,8.281167065401998,44.16575344545981,4.31890140040889,0.0,1.1,20.658656662709785,22.0
19.0,12.235110576864356,77.12853890324008,1.992168882218047,0.1867980265915627,0.0,21.85124666532029,15.0
9.0,15.524802743544344,86.76517555638345,2.2882588228618994,0.4295143554073121,0.0,21.390119137439637,15.0
8.25,8.880538776320412,58.01591009591648,5.309273847665788,599.4618481769301,11.0,21.25105983877157,15.0
8.75,6.2221761247596135,46.34132854376065,0.8211872640905113,854.815261967401,11.0,22.486256538764493,15.0
8.0,3.0274372870343336,74.81160772258224,1.6523082799531434,244.8643647291363,0.0,20.37371591964406,22.0
11.0,1.5993764983089038,40.87021253058271,4.621707964163134,796.346514126033,11.0,25.12141141482666,22.0
19.25,-2.007097133697324,69.30948587757821,5.994600142897449,0.0,1.1,22.16742023945896,18.0
9.25,22.729286169979016,56.75752422374174,7.344259684558757,680.3272312055481,11.0,22.699417481935253,16.0
11.5,-4.175817825894653,69.47890836347432,6.867047165193222,0.0,0.0,21.04881967697268,15.0
13.5,12.932878422842446,44.95506385820687,1.6281075347402614,871.9951379893105,0.0,25.49451624663225,22.0
9.5,3.693531661064717,89.9171212306991,3.4251074142450197,0.0,11.0,20.79362160988178,15.0
21.0,8.738747281757677,61.13824945293455,4.065087693390469,0.0455445498218494,1.1,22.507473320218857,20.0
13.0,0.2343071260348003,92.08853900308654,3.113986038889013,0.0,4.4,21.22287123876989,15.0
11.5,-0.4551804845371442,81.26469327536076,6.01785404707945,134.8238846974313,8.8,21.913762727457293,17.0
12.5,8.204938299020828,37.145715503714015,4.821259310335899,689.3094462827979,0.0,24.65090649242681,22.0
8.25,1.680306517471041,93.2135517321035,6.690685429989041,123.64959514895544,0.0,20.70014399654097,17.0
13.5,8.024638964892834,85.82323564818829,6.259029829968962,0.0,8.8,22.07847119663177,15.0
16.75,4.560426968753916,92.78728287597562,3.949302277467267,0.2394254297992033,11.0,20.632124373604384,15.0
15.25,22.23183149079322,42.50490197921382,2.7801259805982155,13.484875682017046,11.0,23.326960529889018,22.0
8.0,21.40269483915181,99.68586927051274,2.619026496695504,8.755577386933247,0.0,23.403173277307104,22.0
9.5,5.480707204929848,72.44847114976926,2.8924430506761087,0.281400830719782,11.0,21.545090176573662,15.0
9.25,16.7881808418515,61.76963913762994,6.240892314411253,643.6389216146235,0.0,21.99318077765248,15.0
14.25,13.750098271343296,49.02888261742508,6.237989968782228,0.0,0.0,21.68944712444933,15.0
7.75,7.370948896227547,56.40691763653204,6.721180821793948,491.8113998566535,0.0,20.323839309040967,22.0
9.0,21.23419563212961,82.93945709465723,3.8203847956368646,5.870737776039903,11.0,22.152327109967025,15.0
8.0,14.790928060674432,67.51800787559229,5.398431287277825,312.016736723717,0.0,19.587190418756617,22.0
17.25,0.3674543222746773,76.8540452445722,10.958710733730356,41.10226581137962,11.0,21.093450990772325,19.0
20.75,12.2528895489467,22.24116775850653,4.7833307762006125,0.2550248773673207,1.1,23.41257668535647,22.0
9.25,-5.588576638313546,85.6022734978322,5.26958496483366,0.0347625005871453,11.0,20.87598768848641,16.0
19.5,2.4351839599837497,52.22053042848762,2.170287773347914,0.0,0.0,21.136564903325176,15.0
20.75,4.453810741140142,59.95999392481637,5.90399223344575,0.0,1.1,20.624866604883604,20.0
14.0,20.729819282510974,42.953737873741005,2.485210142698436,0.0088310912787796,8.8,23.635382518058023,22.0
8.5,20.13155449737832,78.48177829879727,4.934315293175845,0.0,11.0,21.16786877467549,15.0
11.25,-1.3758481524737316,64.59396166308126,6.140670304880884,218.65985192228135,8.8,19.418900131864824,22.0
11.5,-0.4286054838344479,45.13267028009707,0.0,838.9051494772912,8.8,17.852795045776126,22.0
10.5,7.371096765927906,55.23506539250442,4.515614697052395,223.08336506278596,11.0,21.945752432835857,17.0
10.75,-2.313636779443544,86.89857781739491,9.968889299267474,0.0345728670432023,11.0,21.311434604905383,15.0
21.0,11.781481372822755,77.23485805413772,4.3246321937350025,0.3349299468111015,0.0,20.41977932452794,15.0
20.0,9.080051813880791,44.836358742722105,5.0474085712417285,0.0127308189408028,1.1,21.774649524219,20.0
11.75,2.246520390709951,57.706444860763504,6.792601638949447,695.8490728426203,8.8,22.95901249423041,15.0
20.5,4.658067854363709,59.407312663183845,5.92945549133055,0.0,0.0,20.044214090737874,16.0
7.75,19.288549099660152,85.51530720070748,2.399426568421149,27.527182115038123,0.0,20.8267868926479,22.0
13.0,7.477566142632411,65.7752031455332,5.173203930182062,146.60740099260164,4.4,22.22010315956164,15.0
14.5,4.190136917970495,93.1716751987418,3.684692802201671,0.2550024966592827,11.0,21.08497528481848,15.0
11.75,4.530105032726793,24.10290744047711,1.4653966428444198,822.8970114333229,0.0,21.97355731212612,15.0
9.5,-0.3987781195223753,30.1773585043656,4.459628531807319,719.394105803565,11.0,21.272168728843354,17.0
9.75,1.053350938193922,85.70235310143082,5.882105386307055,59.60323572063125,11.0,20.811008708144133,15.0
16.0,15.763961215692012,74.92971908326192,6.912640563234522,0.0,0.0,20.07904079535341,15.0
17.0,-0.6655098562351218,45.02623881961773,5.023836364173117,37.2343443102149,11.0,22.683997140329705,15.0
8.25,16.370864611166713,59.17605403079169,3.338301372259046,0.0,11.0,21.3431178096398,15.0
14.0,-0.0418004798038602,52.141476941737245,6.1616544132196855,0.0,8.8,22.430442161455755,15.0
8.25,19.377880469662315,100.37078154027176,4.797831724109877,0.0493132561358319,11.0,22.109605857304885,16.0
10.0,21.041986440333176,61.31022205329723,6.535267484482532,264.5460592349754,11.0,21.845694825282404,16.0
9.75,2.889997179433905,48.38874736899418,2.6475409829593417,717.5154770782823,11.0,20.982642304141716,18.0
10.25,12.434428087433016,85.18440526396549,5.847520764388801,14.567092205514465,11.0,23.21898859647637,15.0
21.0,11.62204272686869,85.88372286865577,4.25555208136277,0.1546103538253819,0.0,20.880740763421937,15.0
12.5,1.8439608507669991,73.51173730392458,7.213489658111921,0.2823010480445737,0.0,21.218659092774995,15.0
13.75,8.345684499931544,66.29606917079067,6.168955229997647,0.1970890307134009,8.8,22.57912552440364,16.0
19.75,2.1635763260666367,52.26718474819748,2.1173278867761907,0.0,0.0,20.8227974174634,16.0
10.75,-5.90474021397036,75.50222661381915,8.246652182476126,58.266420538702896,11.0,21.15933283076395,15.0
7.75,18.22157324707971,95.08387804995778,0.0277956850926564,494.4577087988142,0.0,19.69598288612025,22.0
8.75,8.689195361681605,62.90497427937251,3.422000308123943,764.7674846613512,11.0,23.375901124367115,15.0
13.5,5.574301651841922,39.56332312105903,2.934252943295916,70.05388053439842,8.8,22.130887169780927,15.0
10.75,-2.9041074902862625,82.70429010986727,6.792869177146901,770.590325453539,11.0,22.94652904360392,15.0
8.75,11.16704945987494,80.91101701734932,4.086550060762512,90.52291608850442,11.0,21.26289951236758,15.0
10.25,-3.8785649427000046,31.26703397876994,4.055541340104886,0.1545401288309154,0.0,21.12538314222712,15.0
10.0,-2.09072340009028,40.75267390927807,2.4239067201369258,778.3991555882577,11.0,19.181914860392425,22.0
8.5,-5.058585766112056,44.53659594830122,4.500151248358899,560.9056509842252,11.0,20.67938937486773,15.0
9.5,0.3120287582702886,92.20410216829042,2.0616007948852104,0.5359172956066893,0.0,21.21807434310409,15.0
9.75,5.415971160910566,55.75205235509217,5.161825473826777,1.6144327461076913,11.0,20.95648878830649,16.0
20.75,12.00235019564028,22.08066297668845,4.805636626518668,0.0,1.1,23.48396684980007,17.0
12.0,1.90387988143038,67.15096459911541,6.752397750537543,0.0,0.0,21.25019221198639,15.0
7.75,1.237352405216929,100.83020833440936,0.4807129919342643,0.1056223092335509,0.0,20.51135767103356,22.0
17.25,0.0826768222858786,51.270153246760216,6.269159534520681,92.33513825084265,11.0,22.89282023958851,16.0
9.5,17.580641697552387,88.487358897553,2.489954905712352,11.893794575435503,0.0,22.741270141112967,15.0
18.0,8.164499410635296,46.19915007000456,8.026160599842031,141.8377874151628,0.0,23.514419545042784,22.0
9.25,20.609846715670542,56.3149436353074,3.01412755166183,101.37268678556924,11.0,22.194715172305717,22.0
7.75,3.190135185473583,46.94478283016505,5.842743666104328,579.7430742584153,0.0,17.174931204534808,22.0
16.5,9.191729355071962,59.90134189625157,7.211125285016084,0.0,11.0,22.77843371306814,15.0
19.25,4.530517975106127,86.93512319677616,3.31235151075595,0.0014274513604108,1.1,19.96404151405418,22.0
15.75,14.16599779388675,72.34114401464538,3.717555519461599,0.1042043875261846,0.0,23.2751313499176,15.0
9.75,2.548599425217275,36.40183331814092,6.338947715151001,739.2623419960915,11.0,20.66017286913725,15.0
17.5,0.228362171579348,95.57184040112628,5.302112001216526,0.0,11.0,20.92264671359015,22.0
18.75,-4.257905183790252,85.2164482444096,3.670753012062057,0.1134181371149163,5.5,20.22353573722737,21.0
9.0,-3.895424691727477,71.13789810161957,8.539133825989847,25.606536457497537,11.0,21.007539363764565,15.0
10.0,17.068901749493914,67.10207942526601,7.234767365940078,0.0,11.0,23.27531020525641,15.0
11.75,0.5349491078556414,41.07786788967194,3.383839837599938,59.09504934922168,8.8,21.58808371345885,15.0
8.25,11.258236440497186,71.04124782701255,7.233970659213063,0.0,11.0,20.79825552051713,15.0
11.75,8.814191465454563,39.39937383692417,3.019299634260584,121.06413208077748,8.8,23.2168300299056,15.0
15.25,5.946741702187476,60.61033741350628,8.755962345714607,61.27253805592416,11.0,22.93894599000293,17.0
8.25,17.454954869451377,95.26637272222816,3.058304535892182,0.0974795977194421,11.0,21.727603792462588,15.0
13.75,0.2772670084316014,92.55406637205772,5.308447958253106,0.1729982761854716,8.8,21.50919163962297,17.0
12.75,7.842567713807106,65.86945799733172,6.608189201601371,79.36592226220897,4.4,22.24458336576067,16.0
14.0,4.159219183133474,75.65063389715954,10.426486594255698,139.70999039762356,8.8,21.686963152530797,15.0
12.0,-4.423794417759308,71.10939449603812,2.6325661163976983,0.0,8.8,21.10293022418715,15.0
19.0,-4.855021584460911,58.734146438789175,1.55460282830826,0.0950025344664496,5.5,20.940432943484627,21.0
11.0,7.526894056714391,44.03822246713743,4.381205206431302,301.9461726507312,11.0,22.10360843540192,15.0
10.25,-2.31820781712819,52.79602736806911,3.074229199044946,730.7081284897804,11.0,19.369824247640924,22.0
12.75,1.156824060936968,86.61751001382679,4.528071837026498,0.443651107433288,0.0,21.63826109758625,16.0
14.75,6.138649924742129,59.77326140930781,9.686919197937092,0.0,11.0,22.723970133163647,17.0
8.75,-8.4901075202358,88.09162316215009,3.652356886430678,21.92592023551644,0.0,19.584799193294582,22.0
8.5,3.246242403291659,58.342403739831695,4.061626497370045,0.1141324270924,11.0,21.14307590701325,17.0
12.25,9.426744100177372,84.36117820134136,5.84821586655576,0.0,4.4,21.73881927086832,15.0
11.25,10.725607932131208,70.97454136614414,2.20953497821355,13.370961270785903,0.0,21.35092651580187,15.0
20.75,7.649526069473287,94.66863963353414,3.058385340973765,0.0,1.1,22.26453460767386,18.0
13.25,10.595824186426478,54.52576566195351,8.785172494576093,862.6092359513863,0.0,22.66739747732941,15.0
19.0,10.078173481360164,62.19220957426167,3.435603056659832,0.0,5.5,20.95144883819106,16.0
9.25,4.260301465254612,71.7287707549467,0.3291157060671033,561.4489783551637,0.0,19.139664161116915,22.0
8.5,5.307714287734485,68.93177859416005,5.5136402403908304,67.04536892104794,11.0,20.880429634591817,16.0
9.75,-6.694612867191173,44.21538263008316,8.077677495570109,691.2719175751747,11.0,23.72572915538494,22.0
14.0,13.390876269496852,67.81417482661983,1.3144258403437343,306.2168107075134,0.0,22.206390608016537,15.0
12.0,3.8973082327751656,87.08968142400101,4.042614325773403,0.2217333934575928,8.8,21.638362306848997,16.0
8.25,-0.8393258014932408,69.79986729779807,6.469290150358377,324.91494451987023,0.0,21.411408249014286,15.0
16.25,22.824110478535577,93.10429020136682,4.337927867170087,4.492605764327104,11.0,23.30181677490233,15.0
19.75,1.6773959586193914,92.13450222285678,4.49450134193012,0.0,1.1,20.73538221397882,16.0
8.0,-6.20711576507957,32.966708314138515,1.7507443338583508,234.14631917350255,0.0,21.2333112758948,22.0
8.0,6.3671223980638265,62.17467753581299,6.644827937462091,801.5054076213858,0.0,21.982264253843603,22.0
11.0,2.251330596277936,56.96786656347625,4.201733010423181,8.510619156575371,11.0,21.25416838980969,15.0
11.75,3.3806895472608347,50.08750999839816,0.9657274923617588,829.360356692232,8.8,21.799472075173924,15.0
20.5,-4.645114752945607,76.19194666485566,3.622989564436057,0.0,1.1,19.827932162206807,22.0
9.5,1.2558403061192145,90.00055585292895,3.2342985824408426,0.4444403737737514,11.0,21.17417469248416,15.0
10.75,6.32563447973069,38.44949321530297,0.0,818.2488906032079,11.0,23.092071419086214,17.0
10.75,22.64504170958565,52.26859358361978,5.5871779361190494,0.1016605553911487,11.0,22.99993340629237,15.0
10.5,6.20672507837701,69.89788797119792,3.235072523163319,0.0,11.0,21.68676327920362,15.0
8.75,14.180872269293078,76.01701300347122,4.055778283743747,673.5100032461162,0.0,22.12881248431303,16.0
15.5,2.349267053863529,46.76669695416676,3.903203849239977,12.142116281164729,11.0,22.290989667070555,15.0
9.75,23.34961839391697,74.83531500526541,3.8549668214228094,43.49314662521829,11.0,23.17582769786868,17.0
14.0,0.1378453366575567,60.37731908006184,5.951912419315225,772.0515979855217,0.0,19.713527392842806,22.0
17.75,-0.4413093456857345,52.98989591719511,5.351648429527809,0.0,11.0,22.096955453164664,19.0
8.5,-3.795735456818801,73.7045736710101,5.391870410963189,49.15141413261756,11.0,21.128429794090906,15.0
15.75,20.8632004054689,53.84061245062057,7.225475452912782,1.405767207299282,11.0,23.32834235552125,15.0
16.5,-3.4436931028971745,68.07867512650044,4.2850915398284615,0.0,11.0,21.11922756902892,17.0
14.25,14.314256857904278,81.13024133934552,6.432687715046334,0.0,0.0,20.51502072676851,15.0
12.75,-1.0109683959144962,77.87205779528998,6.896817043548898,4.575347516318343,4.4,21.13632513729089,16.0
8.25,-1.5026435971915555,85.79613004780366,8.755569202607425,0.1607205760164256,11.0,20.58972088641982,15.0
17.5,9.5830198555203,82.0511686843796,3.653124082852214,4.586257122952767,11.0,22.504768397354777,22.0
20.25,17.547023466077835,66.7265106958485,8.596008958534114,0.2327024520282897,1.1,22.974506642950416,15.0
13.75,7.019072956250538,58.04232439066632,8.194088120758087,342.51925539278915,8.8,23.44144843681459,15.0
20.75,-0.7050977766605621,59.90499626941585,2.6998496528260136,0.1034135997994246,1.1,20.286696940481107,18.0
9.5,11.782537593229112,70.458275456377,7.121003032502557,0.2288045449544467,11.0,21.81004104437009,17.0
13.75,8.770409358531928,56.94225528157041,4.409836409701543,9.09738820034916,8.8,23.04871810447248,15.0
18.25,-4.163033557762335,65.0217305911978,3.808787282530576,0.0112261690658143,5.5,23.863288063841345,22.0
8.25,4.201079042621524,75.02548273678532,2.462030633963906,8.400829161049122,11.0,20.90462474008145,15.0
12.75,7.084741266711843,57.19758398292511,3.6496709279840434,0.0,0.0,21.315722730184987,15.0
7.75,1.808459363567424,84.07742048855364,4.914171191699797,6.882380578401537,0.0,20.140328883293265,22.0
16.25,9.3018562308277,80.15003061933942,7.5227507419370845,0.0,11.0,22.983265882977715,15.0
7.75,6.710957918926671,68.17129854251053,6.240878640119119,427.90188726885617,0.0,19.69362494362769,22.0
12.25,2.2474526377438893,47.396177056008135,2.4212696963949902,831.4597487771897,0.0,15.512898738000423,22.0
10.75,-0.810314014139581,27.25853545021239,6.097223852287969,813.7088095940428,11.0,20.473372296961006,15.0
18.25,1.0438150203468275,95.3295922134649,5.72914314220122,0.2782121867015229,5.5,20.73016066490719,18.0
10.0,6.005917206286437,59.99640117891537,2.108251732181152,0.195645628354707,0.0,21.10852633209997,15.0
9.0,9.795555502393034,51.5996827731236,8.728714578452703,712.6286757040199,11.0,18.418642909803097,22.0
10.5,-1.2826537022877171,81.52404168357641,7.632698801103657,0.0803327797391104,11.0,21.222146688548307,15.0
12.75,3.3512016532306688,35.62176285744299,2.960816155508752,555.3748393634039,0.0,19.37969018178688,22.0
11.0,4.327942336636171,99.5221922307576,5.482087890903079,774.6975326073696,11.0,22.787358377886203,15.0
16.0,5.00670960262018,69.69416931444725,2.507397302867232,0.0,11.0,21.50515573866815,15.0
8.5,13.631615589242989,89.0605954123191,0.5532495630675437,625.6847685880117,11.0,22.43390342478589,15.0
10.75,10.321212615836904,72.18606816867151,2.814304813688474,4.461061691538543,0.0,21.277635485651377,15.0
15.0,5.01484450571392,93.30827328891694,3.046074235609074,0.0,11.0,22.124719185770196,16.0
11.5,24.31124819507617,80.45434716770033,1.1597487007633829,0.0,8.8,23.504310587998575,22.0
10.75,1.6972182507577491,49.169531078280485,3.778574498230397,569.096702666107,0.0,20.458820077381787,15.0
9.0,-15.287982345146338,89.86278212202107,0.6999963647319882,470.1248859390717,11.0,21.79193907385807,16.0
7.75,24.211606075526586,67.8987425340257,7.034609388635928,0.0,0.0,21.53111830509485,22.0
14.75,19.73963468798188,41.556569372024654,6.087860581792323,4.572601321916708,11.0,23.27729510882834,22.0
15.0,4.889572246180103,93.34713932997244,2.9883486063722158,0.0,11.0,21.990352381003504,15.0
9.5,15.686446482048044,63.8498825932496,4.52492306248605,212.2355071510512,11.0,23.596455934260984,22.0
9.25,1.035361035087322,91.53746154530324,3.2937617924043416,0.0,11.0,20.754229521167822,15.0
19.0,11.208779393856329,50.107713516213245,5.500734171938376,0.0136031251760234,5.5,22.29315694008411,17.0
12.0,6.905865476163813,52.012772255351074,7.450745976774156,417.71190491714486,0.0,21.802619223996277,16.0
20.25,8.552188290189125,63.97453505698631,6.282726323274423,0.0,1.1,23.0707641419002,18.0
12.0,-4.46371514252036,70.96982919399657,2.7144061780202,0.0,8.8,21.153767361396763,15.0
14.75,7.879747538949686,80.88334087069845,5.051691850754646,339.24450072305285,11.0,24.25121226682879,22.0
14.25,-4.260345391468333,80.34452536623377,3.195158856992746,0.0,11.0,20.78212199189312,22.0
13.5,6.708422522054599,57.96448250703035,7.741975657153194,0.0,8.8,22.333054255611927,15.0
8.25,9.164452693782142,57.2162037211485,5.366727869823435,76.13013620816463,11.0,21.1183148313562,15.0
9.75,-3.472290684717671,33.976548222563615,0.5056342832662961,703.5297948790636,0.0,20.12668309115719,16.0
10.5,21.612614072567784,90.99830218167344,3.452999184505335,0.0,11.0,23.27047317147944,15.0
19.25,-1.735580759344176,58.75261228874413,4.270594564667345,0.0,0.0,21.703629661094407,15.0
8.0,-2.668667313385825,72.44880330325779,9.953608154565131,413.1941065307671,0.0,21.304365890783718,22.0
10.75,12.651791438662467,87.37182033704289,5.207805771216206,0.0,11.0,23.13396210307189,15.0
10.5,-4.757106356360699,55.421752040266526,0.0,762.8325712040253,11.0,19.93998975705293,22.0
16.0,-6.754491578323218,63.8275237236816,7.345397328790948,23.86131441527051,11.0,21.360028569329824,15.0
10.0,21.285742294942157,87.97708044901687,4.058754239816264,0.0,11.0,22.28000814107165,15.0
10.0,6.620734050078535,73.10393320506624,3.6194201701372566,155.54753520063096,11.0,21.59363444268927,15.0
10.5,0.0631321043060064,92.18202934271454,2.3929810171500576,5.947447208757485,0.0,21.482234380738237,15.0
18.25,4.371887466685763,88.26677020034106,6.234483988534391,0.0,5.5,20.680581701684133,17.0
11.75,20.43031250470186,94.04078714021752,3.248728281520363,0.0,8.8,23.714356168564645,22.0
12.75,-11.047690796454894,58.67727739401255,5.7589454495138135,572.2934795264143,4.4,25.773373995392365,22.0
19.5,3.023529576485038,87.50388378076914,5.415675925941665,0.0,1.1,20.79904216134073,17.0
20.0,-0.8453089890303371,62.99611004436677,8.70496718033325,0.123227747975204,1.1,20.15231967069879,15.0
11.25,2.148526644565368,49.41436804257312,5.003135609017905,797.3501510377799,0.0,21.6961754189723,15.0
8.25,4.1513171411524405,91.84202171193246,6.650696008129133,0.0839826236236138,11.0,20.702626457510465,15.0
8.0,-1.903056610829057,60.7343776796255,0.7525998368949062,363.36690465901086,0.0,20.456055119203885,22.0
8.25,19.75825371184516,98.47210011137015,6.583367362953042,389.04864414023945,0.0,23.0252891267292,15.0
8.25,4.0289289089795215,67.47791463166999,5.354376318772671,366.94304052829415,11.0,21.78448028699901,15.0
19.75,15.058326788699812,87.80282962563913,2.194826104341275,0.0284712899463876,0.0,22.751740714921223,16.0
8.5,1.709124160062767,92.9497848672398,2.9515002163415787,0.0,11.0,20.57033953748303,15.0
13.75,-3.656451392392485,62.9131514597745,6.130354942972753,0.1721888645739106,8.8,21.263361700506376,18.0
17.25,0.9289788710256832,90.79071701797145,3.0930479867476697,0.172474983940146,11.0,21.276275100836383,16.0
11.5,-3.22120412249178,51.90626758763693,4.258730431479107,820.4729556464177,8.8,19.73594299263396,22.0
18.75,-1.6056120820113142,59.84265609493404,2.270916787101852,0.0,5.5,23.367110613597468,21.0
11.25,-5.307445443629753,54.32114842430132,1.8369986529775355,803.804787059921,8.8,18.59554779811907,22.0
12.25,20.396569718698824,60.43296489155895,3.6885824319594622,0.1359748791651134,4.4,23.552381737175374,22.0
12.25,3.213570209055508,44.65681594710546,10.96528587725242,818.2020227045798,0.0,25.158097008246852,22.0
8.5,11.011809887628274,71.19831055180005,7.180357411237696,0.0,11.0,20.69854331932175,15.0
10.0,11.854213182358482,59.15176820596693,6.302571953011485,0.0,11.0,22.368324628150432,15.0
14.75,4.603670772981553,61.404151882464106,10.626879736411484,136.3243757369222,11.0,22.259112508924364,15.0
7.75,8.734868176156645,87.49348628168846,0.4676624410764778,177.50593959828393,0.0,21.51231647540725,22.0
14.5,-7.134212818506248,61.66331389214409,7.982266838026774,106.72530186454738,11.0,23.6150782632874,22.0
12.0,1.260434713940815,39.07595445239991,2.9922110401697024,46.32945424567977,8.8,21.708476431059168,15.0
10.0,3.0969766791596696,40.818943369556486,2.308147784713934,753.6036752249354,11.0,20.044438710815285,18.0
8.0,23.65381921549947,83.85423479979413,5.130301502335382,423.83823081369695,0.0,23.49077926103334,22.0
9.75,0.9946001433219664,47.26045820780004,6.273601201320284,685.6151964015207,0.0,20.652965964128207,15.0
10.75,13.335865072624465,76.6628754535349,2.531084064286618,142.789129506432,0.0,20.483803583958164,15.0
12.75,6.317662758800147,69.70742278196413,1.8328482817714484,11.966809565747608,4.4,22.484994408057887,16.0
11.5,-13.52770084373951,62.77618835927198,4.440057142141008,779.4490319078574,8.8,18.488511886739715,22.0
14.0,1.4552954372088258,55.09595847719275,5.151130267161321,773.0412269075913,0.0,21.528445450479584,15.0
9.0,-6.720374928658516,74.79064855409075,7.3469187321467375,45.73939112379381,11.0,21.294186541703635,15.0
8.75,18.998459918993284,100.24264937049224,3.8414566852690144,0.0,11.0,22.71761190073734,15.0
9.25,-7.926545917119769,77.33076904119453,5.469303125304114,74.24402621568295,11.0,20.98679965584741,15.0
10.75,20.313713542072037,91.44533282939224,2.082306064840169,0.0,0.0,23.050581703143088,17.0
10.0,-8.54343444423844,95.19135305545385,8.305637796529364,697.2465061421462,11.0,21.25649511328103,18.0
9.25,14.341896121936822,94.16815486151484,1.3456641844391777,75.64211269297158,0.0,21.92546155128091,17.0
8.25,-2.4813029094011934,91.01797398842376,4.568594255054767,299.54442308976706,11.0,19.70305720393666,22.0
19.25,-1.8191513981495744,69.21359554389568,5.684060122896825,0.0,1.1,23.011772477870142,15.0
10.25,12.60326834598694,84.8858626430375,1.951285754694729,0.5060985365447213,11.0,23.159798310658235,15.0
9.25,-5.048129353681614,50.69231121187348,5.750396645543267,601.211206289043,11.0,23.3669634722217,15.0
18.75,-3.1834779087262177,64.62216141713559,5.778490981451157,0.1741434890270123,5.5,20.14959066745758,20.0
11.0,21.195472558391085,88.1044233654565,3.295244561487044,3.542067062399277,11.0,23.46157740317611,16.0
19.25,14.7360019708278,57.8481540488656,4.323101654242747,0.0652164839100569,0.0,20.970080938666904,18.0
8.5,6.464667439655577,68.0201258525695,5.099628299938233,741.2501603398158,11.0,20.86731096085678,15.0
21.0,17.59324968055615,67.12788673364442,9.750720965893814,0.3812796164070133,1.1,21.700337582533,20.0
10.5,12.378753591665516,87.74546470996182,5.264629453749669,0.0,11.0,22.653945181954217,15.0
20.0,2.772888139315022,63.13446919896719,4.595941172712375,0.0022579125764026,1.1,21.61680252028664,21.0
9.0,11.238227507770896,70.9972427971753,6.861433657865078,0.0655550637632503,11.0,21.436966729539183,15.0
11.75,-3.5410774297044827,65.87357257837529,3.173009464598672,385.3784955806869,8.8,21.97803583205879,17.0
