,time,Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),action,overhead
19,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,22.0,0.614592
20,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,16.0,0.607678
21,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,16.0,0.605383
22,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,20.0,0.613085
23,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,20.0,0.669394
24,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,19.0,0.60744
25,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,15.0,0.620966
26,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,18.0,0.611386
27,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,15.0,0.607102
28,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,22.0,0.612464
29,18.75,9.326494438815054,59.740925028867,4.043860490914027,0.0231205308748207,5.5,22.44290577007912,20.0,0.617605
0,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,17.0,0.676481
1,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,18.0,0.689693
2,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,17.0,0.679948
3,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,16.0,0.688408
4,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,15.0,0.67516
5,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,16.0,0.672905
6,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,15.0,0.690256
7,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,17.0,0.681927
8,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,15.0,0.694038
9,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,16.0,0.692737
10,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,20.0,0.692417
11,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,15.0,0.683873
12,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,16.0,0.681992
13,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,16.0,0.752241
14,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,21.0,0.689392
15,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,19.0,0.676089
16,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,15.0,0.678614
17,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,17.0,0.687556
18,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,20.0,0.681131
19,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,17.0,0.682399
20,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,15.0,0.678201
21,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,16.0,0.686156
22,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,15.0,0.679041
23,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,16.0,0.692446
24,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,16.0,0.689036
25,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,15.0,0.684849
26,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,15.0,0.678971
27,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,20.0,0.673375
28,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,21.0,0.679397
29,12.75,-1.6944626648795027,84.01148474376654,9.665016650518693,0.0,4.4,21.396294058031447,16.0,0.684394
0,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,20.0,0.648331
1,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.664497
2,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,17.0,0.673955
3,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,19.0,0.650077
4,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.661656
5,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.663558
6,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,19.0,0.666332
7,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,20.0,0.666014
8,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,17.0,0.71241
9,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,19.0,0.677482
10,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,17.0,0.656342
11,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.647258
12,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,16.0,0.648006
13,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.650165
14,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.645274
15,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,17.0,0.649165
16,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.660827
17,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,17.0,0.653174
18,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,17.0,0.645918
19,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,17.0,0.648931
20,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.665865
21,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,16.0,0.695353
22,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.647705
23,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,20.0,0.699035
24,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,17.0,0.792826
25,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.709706
26,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,18.0,0.660152
27,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,15.0,0.661784
28,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,22.0,0.668511
29,9.75,8.69212536891671,64.69878551978034,6.565810318772194,0.5095695641255481,11.0,21.86718176474003,19.0,0.664978
0,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,6e-06
1,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
2,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
3,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
4,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
5,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
6,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
7,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,0.0
8,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
9,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
10,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
11,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,0.0
12,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
13,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
14,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,0.0
15,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
16,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
17,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
18,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
19,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
20,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
21,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,0.0
22,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
23,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
24,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
25,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,0.0
26,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
27,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
28,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,1e-06
29,10.25,-1.560633132253681,49.422122517937254,3.2909846396336686,41.83795762998386,11.0,19.331404764257034,22,0.0
0,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,3e-06
1,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
2,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
3,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
4,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,0.0
5,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
6,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
7,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,0.0
8,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
9,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
10,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
11,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
12,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
13,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,0.0
14,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
15,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,0.0
16,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
17,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
18,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,0.0
19,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
20,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
21,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
22,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,0.0
23,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
24,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
25,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
26,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,0.0
27,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
28,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
29,8.75,27.674842148338428,79.85513142767465,15.269989206291255,393.81169040731567,11.0,28.29443017254676,22,1e-06
0,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,18.0,0.574194
1,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,19.0,0.587159
2,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,15.0,0.613717
3,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,18.0,0.589431
4,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,21.0,0.567223
5,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,20.0,0.564964
6,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,17.0,0.564768
7,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.568999
8,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.567763
9,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.570502
10,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.559767
11,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.569956
12,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,15.0,0.56488
13,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,15.0,0.571561
14,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,20.0,0.569019
15,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,22.0,0.566058
16,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.570647
17,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,15.0,0.565974
18,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,22.0,0.563856
19,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,18.0,0.563014
20,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.562535
21,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,15.0,0.560381
22,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.560764
23,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,17.0,0.56922
24,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,17.0,0.60564
25,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.563645
26,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,15.0,0.556782
27,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,16.0,0.565699
28,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,19.0,0.563511
29,17.25,12.964077075339876,84.53685896615245,4.09143087649977,1.1611300618370666,0.0,21.78381702992972,19.0,0.564789
0,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.568927
1,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,16.0,0.576497
2,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.569175
3,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,17.0,0.579659
4,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,17.0,0.59782
5,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.598762
6,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.584077
7,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,19.0,0.594617
8,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.590602
9,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,16.0,0.593501
10,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,16.0,0.594961
11,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,17.0,0.595014
12,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,17.0,0.597092
13,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,22.0,0.580763
14,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,16.0,0.572858
15,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,17.0,0.592886
16,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,17.0,0.613345
17,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.585459
18,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.591221
19,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,17.0,0.586928
20,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,18.0,0.566814
21,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,21.0,0.571468
22,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.57694
23,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,20.0,0.56661
24,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.561215
25,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,18.0,0.577979
26,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,16.0,0.563069
27,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,16.0,0.564028
28,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,16.0,0.567653
29,15.25,19.529522287305554,48.46487717815842,3.659371425092835,0.0,0.0,23.04626554807849,15.0,0.565365
0,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,20.0,0.700356
1,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,17.0,0.710688
2,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.705922
3,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,16.0,0.68184
4,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,17.0,0.67831
5,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,17.0,0.713464
6,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,18.0,0.68218
7,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.67526
8,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,16.0,0.69884
9,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.690827
10,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.694381
11,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.705807
12,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,16.0,0.712796
13,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,16.0,0.705177
14,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,17.0,0.707134
15,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,20.0,0.702925
16,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.697432
17,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.707976
18,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,17.0,0.70034
19,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,16.0,0.700933
20,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,18.0,0.700193
21,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.69685
22,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.706541
23,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.716535
24,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,18.0,0.695785
25,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,18.0,0.71883
26,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,16.0,0.711777
27,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,15.0,0.702692
28,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,16.0,0.707134
29,14.75,3.874368669025791,89.7088564907778,4.073418530218426,0.0,11.0,22.707427481865206,19.0,0.695997
0,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,5e-06
1,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
2,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
3,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
4,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
5,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
6,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
7,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
8,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
9,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,0.0
10,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
11,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
12,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
13,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
14,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
15,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
16,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
17,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
18,12.25,2.1357179075225847,55.98889448827318,3.9655590533984264,398.25295430205574,4.4,24.855552979389138,22,1e-06
